,close-1,open-1,high-1,low-1,estimated-transaction-volume-usd-1,n-transactions-1,hash-rate-1,difficulty-1,cost-per-transaction-1,Gold price-1,output-volume-0,trade-volume-1,USD-CNY Price-1,SVI-0,Wikiviews-0
2020-11-29,457.73546700000225,592.2377659999984,454.07502999999997,655.6782539999986,42665678.46037173,-30376.0,689575.5750676394,561727319450.0391,7.048636509891935,0.0,1275997.4580327284,-131341799.55480003,0.0,20.0,3532
2020-11-30,1511.2528949999978,458.0557609999996,1503.159008999999,653.9935269999987,1948801617.310377,-7022.0,-27789073.352451578,998626345688.9609,-9.789373440582793,-217.61655328798156,2254249.7237631045,-10726128.529799998,-0.15390985259891732,18.57471264367816,7127
2020-12-01,-916.9891779999998,1511.0711220000012,61.190990999999485,-56.19352699999945,1325046811.5774317,121517.0,37139985.74137281,0.0,-1.3125842775482752,-0.7000000000000455,2099814.4287362588,378135995.21620005,-0.005499999999999616,18.57471264367816,7317
2020-12-02,438.11237600000095,-918.5656490000001,-576.8499999999985,208.79999999999927,-1643550519.405128,-51049.0,-19998453.86073917,0.0,-0.8194206096144399,-6.2000000000000455,1676105.307223018,15798963.71179998,-0.008300000000000196,18.57471264367816,5633
2020-12-03,224.2171449999987,439.2304609999992,279.46257200000036,539.2400000000016,-239505243.17036963,19902.0,24759990.49424854,0.0,7.624073133682295,8.799999999999955,1522633.819732659,-274728724.2623,-0.02039999999999953,18.57471264367816,5622
2020-12-04,-786.828720999998,224.42525600000226,-71.97978299999886,-293.7000000000007,365117642.300725,-28027.0,-12379995.247124285,0.0,-2.2192285672638974,-0.5,1904552.5280619564,-41682439.73809999,-0.011700000000000266,18.57471264367816,5099
2020-12-05,493.7480359999972,-786.9319090000026,-364.1290370000024,-81.63999999999942,-1863353430.8637714,-36295.0,0.0,0.0,5.0075628582755485,216.2165532879817,1525130.2269317054,8975992.341199994,0.19980985259891693,18.57471264367816,4137
2020-12-06,221.4976510000015,493.68894100000034,244.03466200000184,369.0,-243513417.51107895,-23975.0,-7618458.613614947,0.0,1.056647689597071,0.0,1332342.137409278,-164642024.4258,0.0,16.0,3922
2020-12-07,-199.1508700000013,221.81777599999987,5.660218999997596,29.0,1101539906.8529043,42282.0,13332302.573826134,0.0,-2.2903166806217996,-225.11655328798156,1554178.904792339,5783800.663199976,-0.2004098525989173,18.57471264367816,5101
2020-12-08,-859.0921490000001,-199.45009899999786,-128.78064099999756,-709.0,1667853900.4648168,30064.0,-5713843.960211188,0.0,-8.401875894686775,0.09999999999990905,1619020.9618214075,56684422.22250001,0.001200000000000756,18.57471264367816,4862
2020-12-09,228.10744700000214,-858.779426000001,-657.4355639999994,-553.1060460000008,-1171854610.8484044,-9891.0,-4761536.633509323,0.0,-2.352579316780627,-17.200000000000045,1967186.960053172,97258351.31399998,0.010299999999999976,18.57471264367816,4489
2020-12-10,-303.59421400000065,228.20927099999972,-88.30095500000243,266.6060460000008,1277177470.4555726,-7430.0,-8570765.940316811,0.0,-2.1235986458500875,-2.199999999999818,1965927.7990841328,104088494.18080002,0.0024999999999995026,18.57471264367816,5605
