Date,Price,Open,High,Low,Vol.,Change %
16-Apr-10,"1,807.70","1,836.70","1,836.80","1,836.70",0.03K,0.04%
19-Apr-10,"1,807.00","1,806.25","1,816.80","1,804.20",-,-1.28%
20-Apr-10,"1,830.40","1,835.90","1,835.90","1,825.00",0.11K,-0.08%
21-Apr-10,"1,831.90","1,826.60","1,828.00","1,826.60",0.01K,-1.81%
22-Apr-10,"1,865.60","1,850.10","1,850.10","1,850.10",0.00K,-1.77%
23-Apr-10,"1,899.20","1,889.70","1,893.80","1,889.70",0.00K,0.58%
26-Apr-10,"1,888.20","1,873.30","1,877.50","1,870.00",0.17K,-0.62%
27-Apr-10,"1,900.00","1,894.50","1,894.50","1,894.50",0.06K,-0.72%
28-Apr-10,"1,913.80","1,906.20","1,906.20","1,903.50",0.11K,-0.20%
29-Apr-10,"1,917.70","1,903.10","1,904.70","1,903.00",0.00K,-0.06%
30-Apr-10,"1,918.80","1,894.90","1,913.90","1,894.90",0.13K,0.69%
3-May-10,"1,905.70","1,897.50","1,897.50","1,897.50",0.00K,0.67%
4-May-10,"1,893.10","1,886.50","1,886.50","1,886.50",0.01K,-0.85%
5-May-10,"1,909.40","1,900.10","1,900.10","1,900.10",0.00K,1.19%
6-May-10,"1,886.90","1,896.80","1,896.80","1,896.80",0.02K,-4.95%
7-May-10,"1,985.10","1,975.10","1,975.10","1,975.10",0.00K,0.29%
10-May-10,"1,979.30","1,948.40","1,968.30","1,948.40",0.00K,2.66%
11-May-10,"1,928.00","1,936.70","1,936.70","1,936.70",0.00K,-0.70%
12-May-10,"1,941.50","1,912.60","1,928.00","1,912.60",0.22K,0.91%
13-May-10,"1,924.00","1,920.90","1,920.90","1,920.90",0.00K,0.67%
14-May-10,"1,911.20","1,900.50","1,900.50","1,900.50",0.00K,0.60%
17-May-10,"1,899.80","1,907.60","1,907.60","1,907.60",0.01K,-0.63%
18-May-10,"1,911.80","1,909.70","1,909.70","1,909.70",0.00K,-1.70%
19-May-10,"1,944.90","1,921.40","1,933.50","1,921.40",0.06K,0.31%
20-May-10,"1,938.90","1,919.00","1,926.10","1,919.00",0.06K,0.10%
21-May-10,"1,937.00","1,926.30","1,926.40","1,924.60",0.04K,0.05%
24-May-10,"1,936.00","1,940.50","1,940.50","1,907.60",0.18K,-1.24%
25-May-10,"1,960.40","1,925.10","1,948.60","1,925.10",0.16K,0.72%
26-May-10,"1,946.40","1,922.90","1,936.60","1,921.90",0.11K,0.17%
27-May-10,"1,943.10","1,941.90","1,941.90","1,941.90",0.12K,0.25%
28-May-10,"1,938.30","1,934.40","1,934.40","1,927.50",0.06K,-0.12%
1-Jun-10,"1,940.70","1,923.20","1,923.20","1,919.20",0.00K,0.04%
2-Jun-10,"1,939.90","1,929.40","1,929.40","1,926.70",0.25K,0.70%
3-Jun-10,"1,926.40","1,939.90","1,939.90","1,939.90",0.01K,-1.74%
4-Jun-10,"1,960.60","1,953.50","1,957.70","1,948.70",0.01K,0.14%
7-Jun-10,"1,957.90","1,930.50","1,956.20","1,929.50",0.01K,1.58%
8-Jun-10,"1,927.40","1,902.80","1,916.20","1,899.00",0.00K,0.31%
9-Jun-10,"1,921.40","1,918.10","1,918.10","1,918.10",0.01K,-0.87%
10-Jun-10,"1,938.20","1,937.20","1,942.20","1,900.50",0.10K,-0.55%
11-Jun-10,"1,948.90","1,946.50","1,946.50","1,946.50",0.00K,0.65%
14-Jun-10,"1,936.30","1,929.60","1,933.70","1,921.30",0.12K,-0.45%
15-Jun-10,"1,945.10","1,927.60","1,935.50","1,921.20",0.18K,1.07%
16-Jun-10,"1,924.60","1,925.10","1,925.10","1,925.10",0.00K,-0.39%
17-Jun-10,"1,932.10","1,907.40","1,921.20","1,907.40",0.05K,1.10%
18-Jun-10,"1,911.10","1,883.70","1,905.50","1,872.00",0.35K,0.86%
21-Jun-10,"1,894.80","1,885.10","1,885.10","1,880.00",0.06K,-0.54%
22-Jun-10,"1,905.00","1,879.90","1,892.60","1,874.70",0.26K,0.41%
23-Jun-10,"1,897.20","1,919.40","1,919.40","1,919.40",0.01K,-2.11%
24-Jun-10,"1,938.00","1,937.90","1,940.50","1,925.50",0.09K,-0.13%
25-Jun-10,"1,940.50","1,945.50","1,945.50","1,945.50",0.00K,-2.60%
28-Jun-10,"1,992.40","1,974.20","1,982.00","1,973.60",0.08K,0.62%
29-Jun-10,"1,980.10","1,970.80","1,974.40","1,965.30",0.13K,-1.08%
30-Jun-10,"2,001.80","1,989.10","1,997.90","1,985.00",0.11K,0.22%
1-Jul-10,"1,997.50","1,986.10","1,997.50","1,981.00",0.04K,0.13%
2-Jul-10,"1,995.00","1,974.10","1,987.80","1,972.80",0.12K,0.84%
6-Jul-10,"1,978.40","1,980.00","1,980.00","1,980.00",0.00K,-0.78%
7-Jul-10,"1,994.00","1,971.10","1,991.40","1,969.40",0.21K,0.54%
8-Jul-10,"1,983.30","1,952.90","1,973.60","1,946.40",0.01K,0.56%
9-Jul-10,"1,972.20","1,957.50","1,965.90","1,938.80",0.88K,1.81%
12-Jul-10,"1,937.10","1,940.70","1,947.40","1,930.45",-,-0.18%
13-Jul-10,"1,940.65","1,941.90","1,944.30","1,937.65",-,-1.16%
14-Jul-10,"1,963.50","1,956.60","1,959.50","1,951.90",0.17K,-0.19%
15-Jul-10,"1,967.30","1,962.00","1,969.00","1,962.00",0.00K,-0.45%
16-Jul-10,"1,976.20","1,975.80","1,975.80","1,975.80",0.00K,-1.74%
19-Jul-10,"2,011.20","2,018.60","2,018.60","1,995.00",0.24K,-0.01%
20-Jul-10,"2,011.40","1,991.10","2,002.30","1,991.10",0.00K,0.41%
21-Jul-10,"2,003.20","1,990.00","1,990.00","1,990.00",0.00K,1.92%
22-Jul-10,"1,965.50","1,961.00","1,961.00","1,961.00",0.00K,-1.09%
23-Jul-10,"1,987.20","1,992.00","1,992.00","1,992.00",0.00K,1.49%
26-Jul-10,"1,958.00","1,958.30","1,958.40","1,958.30",0.00K,-0.87%
27-Jul-10,"1,975.20","1,962.50","1,979.40","1,955.90",0.11K,-0.37%
28-Jul-10,"1,982.50","1,982.30","1,982.30","1,959.90",0.12K,0.02%
29-Jul-10,"1,982.10","1,968.20","1,971.20","1,968.20",0.00K,-1.17%
30-Jul-10,"2,005.50","2,005.50","2,005.50","2,000.60",0.00K,-2.15%
2-Aug-10,"2,049.60","2,055.00","2,055.00","2,055.00",0.00K,0.74%
3-Aug-10,"2,034.50","1,981.70","2,012.30","1,971.60",0.11K,2.25%
4-Aug-10,"1,989.70","2,000.00","2,000.00","1,992.00",0.01K,-1.09%
5-Aug-10,"2,011.60","1,996.10","2,001.50","1,979.60",0.01K,1.10%
6-Aug-10,"1,989.80","1,992.00","1,992.00","1,992.00",0.00K,0.02%
9-Aug-10,"1,989.40","2,045.00","2,045.00","2,030.00",0.01K,-4.64%
10-Aug-10,"2,086.10","2,068.70","2,080.00","2,065.00",0.09K,0.54%
11-Aug-10,"2,074.90","2,121.70","2,121.70","2,121.70",0.00K,-1.99%
12-Aug-10,"2,117.10","2,086.70","2,115.00","2,085.90",0.00K,1.05%
13-Aug-10,"2,095.20","2,098.50","2,098.50","2,090.50",0.00K,1.47%
16-Aug-10,"2,064.80","2,024.60","2,068.40","2,018.70",0.39K,1.72%
17-Aug-10,"2,029.80","2,026.90","2,040.00","2,015.40",0.42K,0.05%
18-Aug-10,"2,028.80","2,005.20","2,035.00","2,005.20",0.27K,1.01%
19-Aug-10,"2,008.60","2,016.00","2,016.00","1,988.90",0.03K,-0.51%
20-Aug-10,"2,018.90","2,001.00","2,025.00","2,001.00",0.00K,0.56%
23-Aug-10,"2,007.60","2,008.10","2,028.10","1,967.20",0.16K,0.42%
24-Aug-10,"1,999.30","1,964.80","1,999.90","1,964.80",0.18K,1.61%
25-Aug-10,"1,967.60","1,981.60","1,981.60","1,981.60",0.00K,0.54%
26-Aug-10,"1,957.10","1,923.30","1,945.00","1,923.30",0.57K,1.48%
27-Aug-10,"1,928.50","1,909.50","1,924.20","1,906.40",0.13K,1.46%
30-Aug-10,"1,900.80","1,867.60","1,891.30","1,867.00",0.14K,1.67%
31-Aug-10,"1,869.50","1,862.00","1,862.40","1,862.00",0.03K,0.35%
1-Sep-10,"1,862.90","1,840.60","1,851.00","1,840.10",0.01K,0.37%
2-Sep-10,"1,856.00","1,856.00","1,856.00","1,856.00",0.03K,-0.82%
3-Sep-10,"1,871.30","1,862.30","1,863.10","1,854.30",0.10K,-0.01%
7-Sep-10,"1,871.40","1,850.00","1,863.90","1,850.00",0.06K,-0.10%
8-Sep-10,"1,873.30","1,857.30","1,858.30","1,857.30",0.10K,0.72%
9-Sep-10,"1,860.00","1,853.70","1,853.70","1,851.30",0.12K,-0.11%
10-Sep-10,"1,862.00","1,871.90","1,871.90","1,871.90",0.12K,-0.89%
13-Sep-10,"1,878.70","1,851.80","1,867.60","1,851.80",0.25K,1.11%
14-Sep-10,"1,858.10","1,833.90","1,853.60","1,833.90",0.30K,1.17%
15-Sep-10,"1,836.60","1,825.80","1,828.60","1,825.80",1.74K,2.74%
16-Sep-10,"1,787.60","1,786.90","1,788.70","1,783.65",-,-2.33%
17-Sep-10,"1,830.20","1,799.00","1,821.30","1,798.80",0.17K,0.57%
20-Sep-10,"1,819.90","1,830.00","1,838.00","1,830.00",0.45K,-1.01%
21-Sep-10,"1,838.40","1,816.90","1,835.00","1,813.90",0.04K,1.13%
22-Sep-10,"1,817.90","1,816.50","1,816.50","1,811.20",0.09K,0.09%
23-Sep-10,"1,816.30","1,798.20","1,814.00","1,798.00",0.10K,0.55%
24-Sep-10,"1,806.30","1,800.00","1,800.00","1,800.00",0.05K,-0.23%
27-Sep-10,"1,810.50","1,806.50","1,806.50","1,806.50",0.30K,-0.25%
28-Sep-10,"1,815.00","1,803.00","1,803.00","1,803.00",0.26K,0.83%
29-Sep-10,"1,800.10","1,787.00","1,798.40","1,783.10",0.07K,0.69%
30-Sep-10,"1,787.70","1,767.00","1,786.90","1,761.80",0.52K,1.14%
1-Oct-10,"1,767.50","1,775.00","1,775.00","1,762.30",0.08K,-0.32%
4-Oct-10,"1,773.20","1,768.20","1,768.20","1,768.20",0.02K,-0.05%
5-Oct-10,"1,774.00","1,770.00","1,770.00","1,770.00",0.20K,0.56%
6-Oct-10,"1,764.20","1,770.30","1,770.30","1,760.00",0.02K,-0.54%
7-Oct-10,"1,773.70","1,780.40","1,780.50","1,780.40",0.56K,-0.18%
8-Oct-10,"1,776.90","1,784.10","1,786.40","1,762.30",0.81K,1.00%
11-Oct-10,"1,759.30","1,760.90","1,760.90","1,753.30",0.00K,-0.09%
12-Oct-10,"1,760.80","1,755.20","1,757.60","1,755.20",0.54K,0.94%
13-Oct-10,"1,744.40","1,739.40","1,739.40","1,739.40",0.05K,1.31%
14-Oct-10,"1,721.90","1,741.70","1,741.70","1,704.60",0.11K,-2.44%
15-Oct-10,"1,764.90","1,747.60","1,752.00","1,747.60",0.16K,1.54%
18-Oct-10,"1,738.10","1,760.00","1,760.00","1,727.50",0.45K,-1.54%
19-Oct-10,"1,765.20","1,774.50","1,775.30","1,774.50",0.11K,-0.78%
20-Oct-10,"1,779.00","1,775.50","1,775.50","1,772.80",0.06K,0.02%
21-Oct-10,"1,778.70","1,748.20","1,771.50","1,748.20",0.11K,1.34%
22-Oct-10,"1,755.20","1,748.80","1,757.30","1,748.80",0.18K,0.31%
25-Oct-10,"1,749.80","1,725.00","1,727.40","1,722.50",0.01K,0.06%
26-Oct-10,"1,748.80","1,762.90","1,764.00","1,762.90",0.08K,1.26%
27-Oct-10,"1,727.00","1,730.55","1,731.35","1,719.25",-,-0.21%
28-Oct-10,"1,730.65","1,735.45","1,735.90","1,729.80",-,-2.49%
29-Oct-10,"1,774.90","1,773.50","1,773.50","1,771.90",0.47K,0.82%
1-Nov-10,"1,760.50","1,780.10","1,780.10","1,753.60",0.15K,-1.76%
2-Nov-10,"1,792.10","1,784.00","1,791.20","1,784.00",0.08K,0.39%
3-Nov-10,"1,785.10","1,784.20","1,784.20","1,784.20",0.00K,0.71%
4-Nov-10,"1,772.60","1,795.40","1,795.40","1,795.40",0.14K,-0.99%
5-Nov-10,"1,790.40","1,776.20","1,781.50","1,776.20",0.45K,0.90%
8-Nov-10,"1,774.40","1,747.10","1,747.10","1,747.10",0.00K,1.38%
9-Nov-10,"1,750.30","1,729.10","1,750.30","1,729.10",0.01K,0.49%
10-Nov-10,"1,741.70","1,733.20","1,734.50","1,731.90",0.01K,0.42%
11-Nov-10,"1,734.40","1,727.70","1,734.20","1,714.20",0.05K,-0.91%
12-Nov-10,"1,750.30","1,747.80","1,747.80","1,747.80",0.00K,-0.61%
15-Nov-10,"1,761.10","1,718.90","1,722.80","1,718.50",0.05K,2.29%
16-Nov-10,"1,721.70","1,728.40","1,728.40","1,713.00",0.01K,-1.27%
17-Nov-10,"1,743.80","1,725.80","1,739.10","1,725.80",0.40K,0.16%
18-Nov-10,"1,741.00","1,729.10","1,729.10","1,725.70",0.03K,1.16%
19-Nov-10,"1,721.10","1,720.10","1,720.10","1,720.10",0.01K,0.46%
22-Nov-10,"1,713.20","1,706.40","1,706.40","1,706.40",0.05K,-0.99%
23-Nov-10,"1,730.30","1,727.60","1,744.10","1,727.60",0.01K,-0.48%
24-Nov-10,"1,738.70","1,731.80","1,740.00","1,712.70",3.06K,-0.01%
26-Nov-10,"1,738.80","1,746.70","1,753.00","1,726.80",0.13K,-0.58%
29-Nov-10,"1,748.90","1,759.00","1,759.00","1,745.00",0.00K,-0.51%
30-Nov-10,"1,757.80","1,753.10","1,762.20","1,753.10",0.00K,0.46%
1-Dec-10,"1,749.80","1,709.50","1,709.50","1,709.50",0.01K,3.04%
2-Dec-10,"1,698.20","1,722.20","1,722.20","1,679.60",0.08K,-1.34%
3-Dec-10,"1,721.30","1,715.60","1,715.60","1,715.60",0.00K,0.73%
6-Dec-10,"1,708.90","1,717.80","1,717.80","1,717.80",0.02K,-1.94%
7-Dec-10,"1,742.70","1,766.50","1,766.50","1,766.50",0.00K,-0.50%
8-Dec-10,"1,751.50","1,760.70","1,762.70","1,736.40",0.00K,-1.42%
9-Dec-10,"1,776.80","1,779.10","1,779.10","1,776.50",0.01K,0.50%
10-Dec-10,"1,767.90","1,732.50","1,758.00","1,732.50",0.03K,1.57%
13-Dec-10,"1,740.60","1,740.60","1,740.60","1,740.60",-,-1.03%
14-Dec-10,"1,758.70","1,747.50","1,747.50","1,747.50",0.00K,4.11%
15-Dec-10,"1,689.30","1,690.10","1,690.10","1,690.10",0.02K,-0.01%
16-Dec-10,"1,689.40","1,688.80","1,688.80","1,688.80",0.02K,-0.62%
17-Dec-10,"1,700.00","1,685.30","1,688.60","1,685.30",0.00K,2.77%
20-Dec-10,"1,654.10","1,639.00","1,651.50","1,625.30",0.14K,0.45%
21-Dec-10,"1,646.70","1,636.40","1,636.40","1,636.40",0.29K,2.82%
22-Dec-10,"1,601.60","1,594.40","1,594.40","1,594.40",0.18K,-0.32%
23-Dec-10,"1,606.70","1,625.30","1,625.30","1,625.30",0.06K,-2.82%
27-Dec-10,"1,653.30","1,646.90","1,646.90","1,646.90",0.10K,-0.46%
28-Dec-10,"1,661.00","1,647.10","1,647.10","1,647.10",0.27K,-0.44%
29-Dec-10,"1,668.30","1,674.30","1,674.30","1,659.40",0.01K,1.79%
30-Dec-10,"1,639.00","1,650.90","1,656.60","1,650.50",0.06K,-1.81%
31-Dec-10,"1,669.20","1,594.60","1,653.50","1,594.60",0.03K,5.09%
3-Jan-11,"1,588.30","1,514.60","1,572.80","1,502.60",0.01K,5.79%
4-Jan-11,"1,501.40","1,515.80","1,515.80","1,515.80",0.01K,0.28%
5-Jan-11,"1,497.20","1,496.60","1,508.00","1,476.90",0.01K,0.17%
6-Jan-11,"1,494.60","1,520.60","1,520.60","1,502.30",0.32K,-3.02%
7-Jan-11,"1,541.10","1,504.50","1,561.50","1,476.30",0.01K,2.74%
10-Jan-11,"1,500.00","1,485.00","1,503.00","1,485.00",0.01K,-2.10%
11-Jan-11,"1,532.20","1,591.00","1,591.00","1,529.30",0.10K,-4.62%
12-Jan-11,"1,606.50","1,654.30","1,654.30","1,581.50",0.01K,-3.12%
13-Jan-11,"1,658.30","1,670.00","1,670.00","1,653.10",0.03K,-1.09%
14-Jan-11,"1,676.60","1,675.90","1,675.90","1,662.10",0.19K,-0.88%
18-Jan-11,"1,691.50","1,709.90","1,710.10","1,672.90",0.13K,-0.01%
19-Jan-11,"1,691.60","1,696.00","1,703.60","1,686.30",0.07K,0.07%
20-Jan-11,"1,690.50","1,655.70","1,671.00","1,655.20",0.18K,1.42%
21-Jan-11,"1,666.90","1,664.20","1,664.50","1,664.20",0.22K,-0.19%
24-Jan-11,"1,670.00","1,606.50","1,663.80","1,606.50",0.06K,3.05%
25-Jan-11,"1,620.60","1,602.50","1,624.30","1,600.20",0.25K,1.50%
26-Jan-11,"1,596.60","1,595.20","1,617.80","1,595.20",0.56K,-4.76%
27-Jan-11,"1,676.40","1,679.00","1,684.40","1,670.00",0.01K,-0.11%
28-Jan-11,"1,678.20","1,677.60","1,677.60","1,677.60",0.02K,-0.49%
31-Jan-11,"1,686.40","1,681.00","1,683.60","1,681.00",0.54K,-1.58%
1-Feb-11,"1,713.50","1,707.40","1,707.40","1,707.40",0.02K,1.61%
2-Feb-11,"1,686.30","1,672.30","1,678.10","1,672.30",0.08K,1.71%
3-Feb-11,"1,658.00","1,641.40","1,651.90","1,641.40",0.12K,0.52%
4-Feb-11,"1,649.50","1,639.80","1,641.40","1,636.20",0.04K,0.51%
7-Feb-11,"1,641.10","1,617.30","1,634.80","1,617.30",0.07K,3.41%
8-Feb-11,"1,587.05","1,586.15","1,588.45","1,581.85",-,0.05%
9-Feb-11,"1,586.25","1,585.50","1,586.25","1,583.45",-,-2.33%
10-Feb-11,"1,624.10","1,601.00","1,608.40","1,597.30",0.03K,0.44%
11-Feb-11,"1,617.00","1,607.90","1,608.10","1,607.90",0.00K,0.45%
14-Feb-11,"1,609.80","1,590.80","1,593.90","1,587.50",2.05K,0.06%
15-Feb-11,"1,608.80","1,606.70","1,606.90","1,606.70",0.00K,-0.58%
16-Feb-11,"1,618.20","1,606.70","1,606.70","1,606.70",0.00K,0.33%
17-Feb-11,"1,612.80","1,591.00","1,598.30","1,588.40",0.00K,0.21%
18-Feb-11,"1,609.50","1,580.70","1,592.40","1,579.30",0.07K,0.46%
22-Feb-11,"1,602.20","1,579.40","1,587.00","1,573.00",2.05K,0.45%
23-Feb-11,"1,595.00","1,602.30","1,602.30","1,576.00",0.03K,-1.60%
24-Feb-11,"1,621.00","1,606.00","1,606.00","1,606.00",0.00K,-0.31%
25-Feb-11,"1,626.10","1,599.70","1,615.30","1,597.70",0.00K,-0.07%
28-Feb-11,"1,627.30","1,601.60","1,612.00","1,599.00",0.03K,0.79%
1-Mar-11,"1,614.50","1,594.50","1,603.60","1,589.30",0.03K,0.08%
2-Mar-11,"1,613.20","1,606.70","1,607.10","1,593.40",10.91K,-0.47%
3-Mar-11,"1,620.80","1,616.80","1,617.80","1,616.80",0.00K,0.33%
4-Mar-11,"1,615.40","1,595.00","1,609.50","1,595.00",0.05K,0.44%
7-Mar-11,"1,608.30","1,585.00","1,593.50","1,580.10",1.75K,0.54%
8-Mar-11,"1,599.70","1,583.10","1,585.50","1,577.60",0.07K,-0.08%
9-Mar-11,"1,601.00","1,595.00","1,595.00","1,595.00",0.00K,2.55%
10-Mar-11,"1,561.25","1,557.20","1,562.70","1,556.65",-,0.27%
11-Mar-11,"1,557.05","1,557.40","1,559.05","1,556.45",-,-2.89%
14-Mar-11,"1,603.40","1,578.60","1,588.00","1,577.10",1.54K,0.65%
15-Mar-11,"1,593.00","1,580.40","1,583.40","1,575.00",0.03K,-0.23%
16-Mar-11,"1,596.60","1,587.80","1,587.80","1,587.80",0.00K,0.57%
17-Mar-11,"1,587.50","1,573.20","1,573.90","1,563.40",1.76K,-0.39%
18-Mar-11,"1,593.70","1,586.80","1,586.80","1,574.90",2.70K,-0.60%
21-Mar-11,"1,603.30","1,577.60","1,589.60","1,574.10",0.11K,0.34%
22-Mar-11,"1,597.80","1,583.00","1,587.50","1,570.20",1.43K,-0.37%
23-Mar-11,"1,603.80","1,612.60","1,638.40","1,612.60",0.02K,-0.92%
24-Mar-11,"1,618.70","1,602.60","1,602.60","1,602.60",0.07K,0.33%
25-Mar-11,"1,613.30","1,608.20","1,612.40","1,600.30",0.01K,1.06%
28-Mar-11,"1,596.40","1,591.00","1,592.10","1,588.60",0.41K,1.55%
29-Mar-11,"1,572.10","1,548.70","1,559.50","1,548.20",1.25K,3.36%
30-Mar-11,"1,520.95","1,520.85","1,523.95","1,520.85",-,-2.98%
31-Mar-11,"1,567.60","1,546.70","1,555.00","1,546.40",0.67K,0.34%
1-Apr-11,"1,562.30","1,543.90","1,545.50","1,540.10",0.46K,0.07%
4-Apr-11,"1,561.20","1,540.70","1,545.00","1,540.00",0.29K,0.26%
5-Apr-11,"1,557.10","1,544.20","1,544.20","1,544.20",0.00K,3.53%
6-Apr-11,"1,504.05","1,504.40","1,504.40","1,502.15",-,-2.80%
7-Apr-11,"1,547.30","1,518.60","1,530.10","1,518.60",0.45K,1.05%
8-Apr-11,"1,531.20","1,510.70","1,514.90","1,510.70",0.39K,0.53%
11-Apr-11,"1,523.10","1,515.80","1,515.80","1,515.80",0.00K,-0.23%
12-Apr-11,"1,526.60","1,505.40","1,510.40","1,503.50",0.57K,0.37%
13-Apr-11,"1,521.00","1,506.40","1,508.50","1,501.70",1.56K,-0.16%
14-Apr-11,"1,523.50","1,505.80","1,510.00","1,505.00",0.21K,0.02%
15-Apr-11,"1,523.20","1,505.40","1,509.40","1,503.90",0.42K,0.01%
18-Apr-11,"1,523.00","1,493.00","1,507.90","1,493.00",0.47K,0.62%
19-Apr-11,"1,513.60","1,511.20","1,514.00","1,494.10",0.17K,-0.15%
20-Apr-11,"1,515.80","1,500.00","1,507.00","1,497.50",0.14K,0.46%
21-Apr-11,"1,508.90","1,490.60","1,496.00","1,489.70",0.14K,0.22%
25-Apr-11,"1,505.60","1,493.20","1,493.20","1,489.40",0.30K,0.09%
26-Apr-11,"1,504.20","1,509.60","1,509.60","1,497.20",0.01K,-1.15%
27-Apr-11,"1,521.70","1,513.80","1,513.80","1,513.80",0.00K,0.20%
28-Apr-11,"1,518.70","1,515.90","1,515.90","1,515.90",0.00K,-0.27%
29-Apr-11,"1,522.80","1,491.10","1,510.30","1,491.10",0.45K,1.03%
2-May-11,"1,507.30","1,494.00","1,495.30","1,485.00",0.17K,-0.23%
3-May-11,"1,510.70","1,488.00","1,495.40","1,484.20",0.19K,3.31%
4-May-11,"1,462.25","1,463.25","1,464.55","1,460.75",-,-2.42%
5-May-11,"1,498.50","1,489.20","1,490.20","1,483.90",0.22K,-0.41%
6-May-11,"1,504.70","1,484.30","1,492.00","1,481.00",0.31K,0.19%
9-May-11,"1,501.80","1,490.90","1,492.00","1,485.20",0.94K,-0.41%
10-May-11,"1,508.00","1,497.70","1,502.30","1,492.00",0.70K,0.03%
11-May-11,"1,507.60","1,505.50","1,505.70","1,494.00",0.49K,-0.69%
12-May-11,"1,518.10","1,505.50","1,509.20","1,498.00",0.69K,-0.07%
13-May-11,"1,519.20","1,511.50","1,511.50","1,511.50",0.00K,0.15%
16-May-11,"1,516.90","1,498.40","1,502.80","1,488.80",0.82K,0.22%
17-May-11,"1,513.60","1,496.30","1,499.90","1,495.90",0.07K,-0.32%
18-May-11,"1,518.50","1,495.10","1,504.70","1,494.80",0.84K,0.66%
19-May-11,"1,508.50","1,489.90","1,498.10","1,489.90",0.74K,0.66%
20-May-11,"1,498.60","1,487.80","1,488.50","1,480.00",0.93K,-0.25%
23-May-11,"1,502.30","1,494.00","1,494.00","1,480.10",0.73K,-0.54%
24-May-11,"1,510.40","1,500.50","1,503.00","1,488.80",0.35K,-0.09%
25-May-11,"1,511.70","1,510.00","1,510.00","1,510.00",0.00K,-1.67%
26-May-11,"1,537.40","1,534.70","1,534.70","1,534.70",0.00K,0.62%
27-May-11,"1,528.00","1,522.80","1,522.80","1,522.80",0.00K,-1.72%
31-May-11,"1,554.80","1,544.80","1,544.80","1,541.00",0.83K,0.03%
1-Jun-11,"1,554.40","1,542.10","1,545.00","1,538.00",0.20K,-0.16%
2-Jun-11,"1,556.90","1,527.00","1,545.00","1,527.00",0.17K,1.14%
3-Jun-11,"1,539.40","1,520.80","1,526.50","1,513.20",1.90K,0.38%
6-Jun-11,"1,533.50","1,524.20","1,524.20","1,515.50",0.22K,-0.34%
7-Jun-11,"1,538.70","1,552.00","1,552.00","1,552.00",0.00K,-0.58%
8-Jun-11,"1,547.70","1,548.80","1,556.70","1,548.80",0.00K,0.10%
9-Jun-11,"1,546.20","1,524.30","1,534.70","1,522.00",0.28K,0.59%
10-Jun-11,"1,537.10","1,522.00","1,526.10","1,522.00",0.03K,0.54%
13-Jun-11,"1,528.80","1,517.30","1,519.00","1,515.00",0.01K,-0.03%
14-Jun-11,"1,529.30","1,524.90","1,524.90","1,515.00",0.11K,-0.37%
15-Jun-11,"1,535.00","1,526.10","1,526.10","1,519.50",0.16K,-0.31%
16-Jun-11,"1,539.80","1,519.90","1,527.60","1,519.90",0.21K,0.29%
17-Jun-11,"1,535.40","1,515.50","1,522.20","1,510.00",0.20K,0.68%
20-Jun-11,"1,525.10","1,522.90","1,524.50","1,513.00",0.23K,-0.91%
21-Jun-11,"1,539.10","1,529.00","1,530.00","1,524.40",0.03K,0.61%
22-Jun-11,"1,529.80","1,533.70","1,534.60","1,508.00",1.04K,-0.72%
23-Jun-11,"1,540.90","1,548.00","1,548.00","1,526.00",0.13K,-0.73%
24-Jun-11,"1,552.30","1,539.70","1,543.00","1,535.00",0.43K,0.60%
27-Jun-11,"1,543.10","1,524.20","1,540.00","1,522.60",0.43K,-0.04%
28-Jun-11,"1,543.70","1,538.90","1,538.90","1,522.20",0.16K,-0.53%
29-Jun-11,"1,551.90","1,541.30","1,541.30","1,530.20",0.07K,-0.04%
30-Jun-11,"1,552.50","1,536.80","1,551.80","1,535.20",0.00K,0.23%
1-Jul-11,"1,549.00","1,512.80","1,536.30","1,509.90",0.00K,1.23%
5-Jul-11,"1,530.20","1,502.60","1,520.00","1,499.00",0.00K,1.04%
6-Jul-11,"1,514.50","1,533.00","1,533.00","1,500.10",0.51K,-2.18%
7-Jul-11,"1,548.30","1,538.30","1,538.30","1,525.70",0.17K,-0.26%
8-Jul-11,"1,552.30","1,538.90","1,547.00","1,538.00",0.25K,0.19%
11-Jul-11,"1,549.30","1,572.00","1,572.00","1,539.10",0.25K,-1.78%
12-Jul-11,"1,577.40","1,560.10","1,573.00","1,554.90",0.51K,0.54%
13-Jul-11,"1,568.90","1,556.60","1,562.50","1,556.60",0.02K,1.05%
14-Jul-11,"1,552.60","1,537.80","1,553.50","1,537.80",0.10K,0.61%
15-Jul-11,"1,543.20","1,528.80","1,540.40","1,528.80",0.16K,-0.62%
18-Jul-11,"1,552.90","1,538.90","1,549.00","1,530.40",0.50K,0.13%
19-Jul-11,"1,550.90","1,538.80","1,542.30","1,538.80",0.01K,0.12%
20-Jul-11,"1,549.10","1,542.60","1,546.50","1,536.40",0.69K,0.77%
21-Jul-11,"1,537.30","1,543.40","1,543.40","1,525.60",0.18K,-0.44%
22-Jul-11,"1,544.10","1,530.40","1,558.60","1,530.40",0.41K,0.38%
25-Jul-11,"1,538.30","1,528.80","1,534.40","1,528.80",0.04K,0.28%
26-Jul-11,"1,534.00","1,531.90","1,532.60","1,524.90",0.16K,-0.74%
27-Jul-11,"1,545.50","1,540.10","1,546.60","1,534.10",0.24K,-0.24%
